checkInDate,checkInDateMonthAndYear,checkOutDate,demographicId,encryptedReviewData,formattedRating,formattedResponseDate,formattedReviewDate,formattedReviewHelpfulText,helpfulVotes,hotelReviewId,isHelpfulComment,isReviewVoted,isShowReviewResponse,isShowReviewResponseTranslateButton,isShowReviewTranslateButton,providerId,rating,responderName,responseDateText,responseLanguageId,responseTranslateSource,reviewComments,reviewDate,reviewNegatives,reviewPositives,reviewProviderLogo,reviewTitle,translateSource,translateTarget,unHelpfulVotes,countryId,countryName,displayMemberName,flagName,isShowGlobalIcon,isShowReviewedCount,lengthOfStay,reviewGroupName,reviewerReviewedCount,roomTypeName
,,,0,5RwY1HH0rav1bA+EftDolQ==,9.6,,24 กรกฎาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132416280,False,False,False,False,True,3038,9.6,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-07-24T06:14:02+07:00,"Advertised as having a roof top bar - which is why I picked this hotel over others. Turns out the roof top bar is ""under construction"". Website should be updated accordingly. 

Had to queue for breakfast - not something I've encountered before. Cut in to my time to swim / pack so not ideal.","Superb. Rooms beautiful. Staff friendly and helpful. Lovely, clean swimming pool. Breakfast was the best I've had - bagel station, pancake station, milkshakes, eggs, pastries, cheeses and cold cuts and your usual western and Asian options.",,"Lovely hotel, excellent staff (but no roof top bar!)",en,th,0,132,ฮ่องกง,Katherine,hk,False,False,0,คู่รัก,0,
2017-06-26T00:00:00+07:00,มิถุนายน 2017,2017-06-30T00:00:00+07:00,0,jLiOOvIb3Y117cEIYLTR8A==,9.2,,21 กรกฎาคม 2017,นักเดินทาง 1 คนคิดว่ารีวิวนี้มีประโยชน์ แล้วท่านล่ะ?,1,118322726,False,False,False,False,True,332,9.2,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"Rooms are nice, one of them even have small tubs (great for kids).Only problem was the mis-charge of the breakfast in my friend's card. I hope it was cleared already. Because different person came in and out of breakfast at different time, and not all people did the breakfast. The procedure for counting guests at breakfast can definitely be improved, especially for big groups.",2017-07-21T09:05:00+07:00,,,,"Good location, nice room.",en,th,0,192,อินโดนีเซีย,Imelda,id,False,False,4,ครอบครัวที่มีเด็กเล็ก,22,
,,,0,dPjpDN6yqyZ2uIcdZkQlMQ==,10.0,,16 กรกฎาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132452818,False,False,False,False,True,3038,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-07-16T19:16:55+07:00,Nothing!!,Great concierge service!  Staff at check in was exceptional especially Margot!,,Beautiful place beautiful people!,en,th,0,181,สหรัฐอเมริกา,Peggy,us,False,False,0,เดินทางคนเดียว,0,
2017-04-23T00:00:00+07:00,เมษายน 2017,2017-04-25T00:00:00+07:00,0,jNxPl10jxD4NNJZfgZRwfw==,8.4,,16 มิถุนายน 2017,นักเดินทาง 1 คนคิดว่ารีวิวนี้มีประโยชน์ แล้วท่านล่ะ?,1,113729567,False,False,False,False,True,332,8.4,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"Overall the hotel facility is nice as it is newly operate less than a year. After i checked out and return to home i notice from my credit card there are THB 500 deducted by hotel but i have nothing purchased in restaurant or mini bar. When i checked with hotel about the bill they said they do not have record?! and asked me to send back my credit card statement for checking, after couple of weeks they came back to me that the charge is about a beers and chips from the mini bar. That is not a big money but i was terrified because i didn't take anything from the mini bar. How come a 5 stars hotel service like this?",2017-06-16T15:39:00+07:00,,,,Hotel is nice but service is bad,en,th,0,132,ฮ่องกง,Siu,hk,False,False,2,นักธุรกิจ,9,
,,,0,s2bBhD4SLy293TBzr+Zy8Q==,9.2,,09 กรกฎาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132431255,False,False,False,False,True,3038,9.2,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-07-09T08:45:41+07:00,Oh now here's what I found it was a tad expensive for the room.. I felt it was a bit small and would have liked more room size options in an affordable range. I know I could have upgraded to a suite but the prices and my budget were streets apart.,"There are so many aspects of this hotel that made it a special experience. For instance the way I could see the staff collaborating to help when other staff were not as experienced.. (This is a brand new hotel great team work). Or was it that at breakfast the manager of the hotel was there to oversee proceedings and chat to the guests, it was very nice to meet him. The room size was ok. The bathrooms immaculate. The bed was comfortable. Mostly it was what I expect from the Marriott. I always loved their hotels and I am never disappointed. For the price comparable to hotels back in Aus is on parr. I felt this was the creme of the creme hotel for this area and infact Bangkok. I have to say this hotel has the best breakfast on offer anywhere. It caters for so many international cuisines and pallets. When walking around the common areas of the hotel with my new partner it felt so good to walk hand in hand proud to be able to take someone special through the hotel. The building itself is a magnificent piece of architecture and beauty. Tastefully decorated and nothing has been missed. Even special paper mache, origami artwork.. or the finish on the downstairs bar/coffee lounge. Was it the little chocolate that you got when you ordered a coffee. I'm trying to say this hotel is great not just for its grandeur but for the little finer things we miss in regular hotels.",,You feel like royalty staying here.,en,th,0,139,ออสเตรเลีย,Solo_happy_traveller,au,False,False,0,คู่รัก,0,
2017-05-25T00:00:00+07:00,พฤษภาคม 2017,2017-05-27T00:00:00+07:00,0,+Ur8I/lyTCcgWGvF68D6iQ==,6.0,,28 พฤษภาคม 2017,นักเดินทาง 3 คนคิดว่ารีวิวนี้มีประโยชน์ แล้วท่านล่ะ?,3,110966406,False,False,False,False,True,332,6.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,This is a supposed to be 5 star. But no way. No turn down service. The bathroom amenities are not replaced daily. The mini bar came out of the slot when I opened its doors.  The security card system in the elevators don't work. I could carry on and on. It's at the MOST a 4 star with limited service. I will not stay there again. There are much better hotels around for an even better room Rate. ,2017-05-28T12:15:00+07:00,,,,This is NOT a 5 star hotel. The service does not include a turn down service. ,en,th,0,101,เยอรมนี,Christian,de,False,False,2,นักธุรกิจ,2,
,,,0,tn8H//yyA2KYtChO+kmEHw==,8.8,,07 กรกฎาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132435260,False,False,False,False,True,3038,8.8,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-07-07T01:56:18+07:00,"They charge for wi fi , unless you give a marriot member number",,,Fabulous,en,th,0,86,เม็กซิโก,Miguel,mx,False,False,0,กลุ่มเพื่อน,0,
2017-03-15T00:00:00+07:00,มีนาคม 2017,2017-03-19T00:00:00+07:00,0,f4hx8p1JQ469XBN86MrFMg==,5.2,,20 มีนาคม 2017,นักเดินทาง 1 คนคิดว่ารีวิวนี้มีประโยชน์ แล้วท่านล่ะ?,1,105934243,False,False,False,False,True,332,5.2,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,5 Star price accompanied by 1 Star service. ,2017-03-20T13:30:00+07:00,,,,Pathetic customer service; completely ineffective response to problems. Very very poor. ,en,th,0,139,ออสเตรเลีย,Ian,au,False,False,4,ครอบครัวที่มีเด็กเล็ก,5,
,,,0,A9ElW8fJXvDhlyojBcBbOw==,10.0,,17 มิถุนายน 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,115422526,False,False,False,False,True,3038,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-06-17T18:37:28+07:00,Nothing - the staff made me feel like visiting royalty.,"The most over the top, fabulous breakfast offering I have ever encountered.   They had a Thai buffet area, Chinese buffet area, American buffet area with the most amazing array of  pastries, croissants, homemade fruit yogurts, made to order regional omelets, English bangers, more food than I could even try in a week - never saw anything like this......what a display!   Atmosphere was elegant beyond belief......safe to to say I was extremely impressed!",,"Beautiful, elegant, restful perfect in every way.",en,th,0,181,สหรัฐอเมริกา,Peggy,us,False,False,0,เดินทางคนเดียว,0,
2017-03-12T00:00:00+07:00,มีนาคม 2017,2017-03-17T00:00:00+07:00,0,IC/4sk6IU/QfUa7O/j8Ckw==,8.4,,18 มีนาคม 2017,นักเดินทาง 2 คนคิดว่ารีวิวนี้มีประโยชน์ แล้วท่านล่ะ?,2,105901534,False,False,False,False,True,332,8.4,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"This was 2nd time I stay since Jan. 2017!
I do accept a small birthday cake even not inform anyone which was such surprise. It’s was so kindly and thanks very much for the carefully staff who really care!
But, the shower temperature change suddenly from needs to cool and change again to very hot just in second which even hurt the skin. Unfortunately, it's change nothing for 5 days stay even I inform the front desk got promise to handle it.
",2017-03-18T13:52:00+07:00,,,,ดีเยี่ยม,en,th,0,140,ไต้หวัน,Chun-Ju,tw,False,False,5,นักธุรกิจ,1,
,,,0,mqbd6UNW1xmJOsupsR43Dw==,10.0,,17 มิถุนายน 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132420677,False,False,False,False,True,3038,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-06-17T18:37:28+07:00,Nothing - the staff made me feel like visiting royalty.,"The most over the top, fabulous breakfast offering I have ever encountered.   They had a Thai buffet area, Chinese buffet area, American buffet area with the most amazing array of  pastries, croissants, homemade fruit yogurts, made to order regional omelets, English bangers, more food than I could even try in a week - never saw anything like this......what a display!   Atmosphere was elegant beyond belief......safe to to say I was extremely impressed!",,"Beautiful, elegant, restful perfect in every way.",en,th,0,181,สหรัฐอเมริกา,Peggy,us,False,False,0,เดินทางคนเดียว,0,
2017-01-28T00:00:00+07:00,มกราคม 2017,2017-01-30T00:00:00+07:00,0,w4gRinl9HfrKMyO/1xMchw==,8.8,,04 กุมภาพันธ์ 2017,นักเดินทาง 3 คนคิดว่ารีวิวนี้มีประโยชน์ แล้วท่านล่ะ?,3,105370890,False,False,False,False,True,332,8.8,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"I was in Bangkok on Chinese New Year, the Hotel options where either very cheap, which wasn't up to my likeing or very expensive. I found that this Marriot, was newer, and the location was good. The room was very nice and clean, the facilities were also very nice. I know there are better places to stay at a lessor cost, but if you are willing to pay for the cost, its worth the value.
Check in and check out was also very good. ",2017-02-04T04:55:00+07:00,,,,Not Cheap but in a pinch it will have to do,en,th,0,181,สหรัฐอเมริกา,dennis,us,False,False,2,นักธุรกิจ,16,
,,,0,RT1HhRw7cPJdz4S4vspYVw==,5.4,,05 มิถุนายน 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,115419142,False,False,False,False,True,3038,5.4,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-06-05T09:07:25+07:00,I didn't have any information about how may restaurants in the hotel and where they are located / where is the pool area/ spa room from the hotel staffs.,Many choices for breakfast and dinner and they are all very nice.,,Passable,en,th,0,106,ประเทศไทย,Narisara,th,False,False,0,คู่รัก,0,
2016-12-24T00:00:00+07:00,ธันวาคม 2016,2016-12-26T00:00:00+07:00,0,IdTRZybmrntchIHyc0Se7g==,8.4,,27 ธันวาคม 2016,นักเดินทาง 1 คนคิดว่ารีวิวนี้มีประโยชน์ แล้วท่านล่ะ?,1,102264202,False,False,False,False,True,332,8.4,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"The hotel lobby was overwhelmingly volumnous, with big columns and large open spaces. Lots of seating lounges for chats and coffee too. Rooms are just about right sizes for deluxe but it feels clean, maybe it is still new. The lighting is also very well placed and makes the room feel homey. The low shelving below the TV provides more accessible space to place small luggages, ideal for couple on short term stay as the usual single luggage table in most hotels are inadequate. 

Staff are super friendly and helpful. I guess it is generally true for most hotels in Thailand. However, on our departure day, the front door/porter staff by name of Ton was particularly helpful to our plight. A day earlier, I had visited and ordered those ready in 1 day suit shop and was promised all to be done up by 2pm the next day (the day we are to leave Bangkok). To cut the long story short, they can't make it. Ton got to know this while trying to arrange transport for us to airport and immediately ask for the shop contact. He then proceeded to call the shop and spoke to the person (which is extremely helpful in this situation due to language barrier). He then assured us that he will make sure we reach the airport in time for our flight while liasing with the shop on progress and alternative. We waited as long as we could and he proceeded to arrange taxi to send us to airport (with about half an hour to spare after going through Bangkok's notorious traffic jam). He also promised to contact the shop after we left to arrange for delivery (which the shop called me the next day). 

It is a wonderful stay and the friendly staffs make all the difference. The only thing bad is, the 2 nights stay is too short. On a bright note, it gives us reason to return the next time. ",2016-12-27T13:22:00+07:00,,,,"Excellent room, clean and vibrant design. Impeccable and helpful staff.",en,th,0,114,สิงคโปร์,Kong,sg,False,False,2,คู่รัก,1,
,,,0,OC+UH8x2WC6AUhpiPTd+Qw==,5.4,,05 มิถุนายน 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132442159,False,False,False,False,True,3038,5.4,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-06-05T09:07:25+07:00,I didn't have any information about how may restaurants in the hotel and where they are located / where is the pool area/ spa room from the hotel staffs.,Many choices for breakfast and dinner and they are all very nice.,,Passable,en,th,0,106,ประเทศไทย,Narisara,th,False,False,0,คู่รัก,0,
2016-12-19T00:00:00+07:00,ธันวาคม 2016,2016-12-21T00:00:00+07:00,0,9xDnnb63Ncw1pMkuL79a1g==,9.6,,22 ธันวาคม 2016,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,101522193,False,False,False,False,True,332,9.6,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,the locations and the service is good.,2016-12-22T13:04:00+07:00,,,,good location and nice hotel.,en,th,0,198,มาเลเซีย,Ruhaida,my,False,False,2,นักธุรกิจ,89,
,,,0,BIE7Dp+z201SHL9KoPcFBQ==,10.0,,30 พฤษภาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132445648,False,False,False,False,True,3038,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-05-30T05:04:59+07:00,,Just Perfect,,Exceptional,en,th,0,51,สวิตเซอร์แลนด์,Thomas,ch,False,False,0,คู่รัก,0,
2018-05-01T00:00:00+07:00,พฤษภาคม 2018,2018-05-03T00:00:00+07:00,0,E9JGvRhp0cQNV8vHfFKj5A==,10.0,,04 พฤษภาคม 2018,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,155752275,False,False,False,False,True,332,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,感觉各方面都适合自己，这家酒店非常棒～,2018-05-04T12:06:00+07:00,,,,值得信赖,zh-CN,th,0,191,จีน,Xing,cn,False,False,2,คู่รัก,1,ดีลักซ์ วิวสวนสาธารณะ
,,,0,afE6gmq9LuyoFHmqAKrt/w==,10.0,,30 พฤษภาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,115420731,False,False,False,False,True,3038,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-05-30T05:04:59+07:00,,Just Perfect,,Exceptional,en,th,0,51,สวิตเซอร์แลนด์,Thomas,ch,False,False,0,คู่รัก,0,
2018-03-16T00:00:00+07:00,มีนาคม 2018,2018-03-18T00:00:00+07:00,0,5AM7c8EEM3hkXnG0arJIfQ==,7.6,,19 มีนาคม 2018,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,146681466,False,False,False,False,True,332,7.6,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,ホテルの裏の公園を抜ければ、BTSの駅まで近く、駅周辺には高級デパートやモールなど人気店が多いので、お買い物が好きな人には最適のホテルです。リノベーションされて新しいので、部屋もホテル全体も新しいホテルのようです。ただ団体が多くロビーはざわついた感じです。,2018-03-19T14:18:00+07:00,,,,買い物ラバーに最適！,ja,th,0,3,ญี่ปุ่น,Rieko,jp,False,False,2,กลุ่มเพื่อน,6,ดีลักซ์ วิวสวนสาธารณะ
,,,0,RO66+2e4T11QnPRz7BwMSw==,8.8,,16 พฤษภาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132430026,False,False,False,False,True,3038,8.8,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-05-16T13:03:43+07:00,Shuttle bus running hours should  coordinate with Emprioum department store opening time .,"Good,",,Fabulous,en,th,0,140,ไต้หวัน,Anonymous,tw,False,False,0,ครอบครัวที่มีเด็กเล็ก,0,
2017-11-30T00:00:00+07:00,พฤศจิกายน 2017,2017-12-02T00:00:00+07:00,0,D5V2VkD1F8W3UvcDe57CXg==,8.0,,14 ธันวาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,127906113,False,False,False,False,True,332,8.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,リニューアルされて高級なホテルになり値段も高くなりましたが、充実した設備にサービスもよい。,2017-12-14T09:05:00+07:00,,,,高級ホテル,ja,th,0,3,ญี่ปุ่น,yuji,jp,False,False,2,นักธุรกิจ,66,
,,,0,nWs4WySUWJUo86WTbF1a3g==,8.8,,16 พฤษภาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,115424013,False,False,False,False,True,3038,8.8,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-05-16T13:03:43+07:00,Shuttle bus running hours should  coordinate with Emprioum department store opening time .,"Good,",,Fabulous,en,th,0,140,ไต้หวัน,Anonymous,tw,False,False,0,ครอบครัวที่มีเด็กเล็ก,0,
2017-11-30T00:00:00+07:00,พฤศจิกายน 2017,2017-12-03T00:00:00+07:00,0,BgAXAx8iPg+Ty6Z/Evs4pg==,9.2,,07 ธันวาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,124846808,False,False,False,False,True,332,9.2,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,駅に近く移動に便利です。また徒歩圏内で買い物や食事、マッサージなど楽しめます。,2017-12-07T14:13:00+07:00,,,,価格の割に部屋は綺麗で、朝食は種類と質ともに満足レベルでした。,ja,th,0,3,ญี่ปุ่น,KAZUAKI,jp,False,False,3,ครอบครัวที่มีเด็กโต,2,Deluxe Double or Twin Room
,,,0,xRm7i7L5ya2mImCwz8GxJA==,9.2,,14 พฤษภาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,115424682,False,False,False,False,True,3038,9.2,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-05-14T03:17:23+07:00,Swimming pool looked small for the property,"Super comfy bed
White soft towels
Excellent shower
Attentive staff
Huge lobby to chill out
Good variety for breakfast",,A new hotel,en,th,0,106,ประเทศไทย,Anna,th,False,False,0,คู่รัก,0,
2017-11-20T00:00:00+07:00,พฤศจิกายน 2017,2017-11-21T00:00:00+07:00,0,RU5UirRrUN1t2gxDclDIZw==,6.4,,24 พฤศจิกายน 2017,นักเดินทาง 1 คนคิดว่ารีวิวนี้มีประโยชน์ แล้วท่านล่ะ?,1,122120565,False,False,False,False,True,332,6.4,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"チェックイン時の担当者（女性）が最悪！英語話しているんだけど、余りにもひどすぎる英語で理解不能。当方タイ語も話すのですが、タイ語で質問しても知らんぷり最低なタイ人女性でした。
チェックイン後に別の男性チェックインスタッフに神対応してもらい感謝。
それ以外のスタッフは素晴らしかったです。
",2017-11-24T16:05:00+07:00,,,,チェックイン時,ja,th,0,3,ญี่ปุ่น,Shinichiro,jp,False,False,1,นักธุรกิจ,25,
,,,0,7ZIu1L7qUI6oxGcdmdaLXg==,9.2,,14 พฤษภาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132430518,False,False,False,False,True,3038,9.2,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-05-14T03:17:23+07:00,Swimming pool looked small for the property,"Super comfy bed
White soft towels
Excellent shower
Attentive staff
Huge lobby to chill out
Good variety for breakfast",,A new hotel,en,th,0,109,ฟิจิ,Anna,fj,False,False,0,คู่รัก,0,
2017-07-26T00:00:00+07:00,กรกฎาคม 2017,2017-07-29T00:00:00+07:00,0,TpMVB+eXS4hoHOXDpcdnRA==,10.0,,01 สิงหาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,119058797,False,False,False,False,True,332,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,朝食の種類や目の前の調理で満足しております。皆さんもどうぞお奨めです。,2017-08-01T07:48:00+07:00,,,,朝食が選べて嬉しい,ja,th,0,3,ญี่ปุ่น,SHIZUO,jp,False,False,3,คู่รัก,12,
,,,0,FME7A7earMUCDsr2i0EepA==,8.8,,11 พฤษภาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132457840,False,False,False,False,True,3038,8.8,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-05-11T17:51:26+07:00,"However the location is not close to BTS, need to walk 15 mins. Other than that is quite good enough!","The brkfst is amazing, many choices, cannot finish ALL even 3 days brkfst. Every day is different.:)",,Fabulous,en,th,0,132,ฮ่องกง,Vv,hk,False,False,0,กลุ่มเพื่อน,0,
2017-04-11T00:00:00+07:00,เมษายน 2017,2017-04-12T00:00:00+07:00,0,/V0qHf9vDOhKfwK3O2tdzg==,9.2,,13 เมษายน 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,106268041,False,False,False,False,True,332,9.2,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,立地最高。設備、サービスも良かったです。金額も早割りでお得感ありました。,2017-04-13T18:26:00+07:00,,,,良かったです,ja,th,0,3,ญี่ปุ่น,OGURA,jp,False,False,1,กลุ่มเพื่อน,2,
,,,0,wNfdaAi+Idwm28PNChJVGQ==,8.8,,11 พฤษภาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,115427885,False,False,False,False,True,3038,8.8,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-05-11T17:51:26+07:00,"However the location is not close to BTS, need to walk 15 mins. Other than that is quite good enough!","The brkfst is amazing, many choices, cannot finish ALL even 3 days brkfst. Every day is different.:)",,Fabulous,en,th,0,132,ฮ่องกง,Vv,hk,False,False,0,กลุ่มเพื่อน,0,
2016-12-27T00:00:00+07:00,ธันวาคม 2016,2017-01-08T00:00:00+07:00,0,lYrC3FIPINjFxypDt5gefQ==,3.2,,10 มกราคม 2017,นักเดินทาง 1 คนคิดว่ารีวิวนี้มีประโยชน์ แล้วท่านล่ะ?,1,104400237,False,False,False,False,True,332,3.2,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"各国のマリオットに泊まっているが、最低であった。
部屋が非常に狭く、掃除は髪の毛が落ちていたりゴミを捨て忘れたり、宿泊中の一日は完全に掃除を忘れるは、
駐車場で自分の車をホテルの車にぶつけられるは、ひどいホテルであった。",2017-01-10T10:50:00+07:00,,,,世界最低の水準のマリオットホテル,ja,th,1,3,ญี่ปุ่น,MASAKAZU,jp,False,False,12,นักธุรกิจ,5,
,,,0,NDiUJYjQh45esMg0cxG39A==,7.9,,03 พฤษภาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132439793,False,False,False,False,True,3038,7.9,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-05-03T15:23:58+07:00,,breakfast is excellent！,,Good,en,th,0,132,ฮ่องกง,Yee,hk,False,False,0,กลุ่มเพื่อน,0,
2018-05-19T00:00:00+07:00,พฤษภาคม 2018,2018-05-22T00:00:00+07:00,0,a5duZjzgfgF2a/Qe/bue9g==,6.8,,23 พฤษภาคม 2018,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,160325612,False,False,False,False,True,332,6.8,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,酒店環境設施理想，但house keeping稍嫌普通，杯子有咖啡漬，升降機空氣不流通，無冷氣,2018-05-23T12:50:00+07:00,,,,酒店環境設施理想,zh-TW,th,0,169,มาเก๊า,WENG,mo,False,False,3,คู่รัก,17,ดีลักซ์
,,,0,kFZQTbeD4zqinfKlhD5oIQ==,7.9,,03 พฤษภาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,115417379,False,False,False,False,True,3038,7.9,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-05-03T15:23:58+07:00,,breakfast is excellent！,,Good,en,th,0,132,ฮ่องกง,Yee,hk,False,False,0,กลุ่มเพื่อน,0,
2018-05-07T00:00:00+07:00,พฤษภาคม 2018,2018-05-09T00:00:00+07:00,0,wsBrtLKLQiSFKj8Mt2W6NA==,9.6,,10 พฤษภาคม 2018,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,157314644,False,False,False,False,True,332,9.6,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,冰箱不冷,2018-05-10T19:45:00+07:00,,,,ยอดเยี่ยม,zh-TW,th,0,140,ไต้หวัน,YACHIEN,tw,False,False,2,ครอบครัวที่มีเด็กโต,9,ดีลักซ์
,,,0,8SOC+jB+VDR22O3k6SzjFQ==,10.0,,19 เมษายน 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,115424718,False,False,False,False,True,3038,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-04-19T14:15:36+07:00,nothing. Everything was great,The breakfast variety was pleasantly surprising,,Great Surprise,en,th,0,64,สหรัฐอาหรับเอมิเรตส์,Marios,ae,False,False,0,คู่รัก,0,
2018-03-24T00:00:00+07:00,มีนาคม 2018,2018-03-26T00:00:00+07:00,0,SiSoJgqDQbJOPX3FEB5kWQ==,8.8,,29 มีนาคม 2018,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,148698042,False,False,False,False,True,332,8.8,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,附近有公園環境不錯，地點近鐵路，可以步行至，亦可以坐酒店專車到達。而酒店食物款式很多，味道不錯 ,2018-03-29T12:44:00+07:00,,,,旅遊值得推介的好地方,zh-TW,th,0,132,ฮ่องกง,Hang,hk,False,False,2,คู่รัก,22,ดีลักซ์
,,,0,s+16IoP5a3u44ATuZxgGuQ==,10.0,,19 เมษายน 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132419249,False,False,False,False,True,3038,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-04-19T14:15:36+07:00,nothing. Everything was great,The breakfast variety was pleasantly surprising,,Great Surprise,en,th,0,64,สหรัฐอาหรับเอมิเรตส์,Marios,ae,False,False,0,คู่รัก,0,
2017-07-20T00:00:00+07:00,กรกฎาคม 2017,2017-07-21T00:00:00+07:00,0,8ajCOeerfh7MlC22AIDx4A==,10.0,,23 กุมภาพันธ์ 2018,นักเดินทาง 1 คนคิดว่ารีวิวนี้มีประโยชน์ แล้วท่านล่ะ?,1,140783972,False,False,False,False,True,332,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,棒,2018-02-23T08:25:00+07:00,,,,棒,zh-TW,th,0,140,ไต้หวัน,Yu,tw,False,False,1,นักธุรกิจ,44,
,,,0,cDG+hg688dwp0gLTxLfIZw==,9.6,,17 เมษายน 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,115416929,False,False,False,False,True,3038,9.6,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-04-17T04:59:13+07:00,check in to congested,Breakfast - wow,,best breakfast in Bangkok,en,th,0,132,ฮ่องกง,Aaron,hk,False,False,0,คู่รัก,0,
